pfam,feature_importance_vals
PF15169.4,0.0
PF15170.4,0.0
PF15171.4,0.0
PF15172.4,0.0
PF15173.4,0.0
PF15174.4,0.0
PF15175.4,0.0
PF15176.4,0.0
PF15177.4,0.0
PF15178.4,0.0
PF15179.4,0.0
PF15213.4,0.0
PF15214.4,0.0
PF15215.4,0.0
PF15261.4,0.0
PF15248.4,0.0
PF15249.4,0.0
PF15250.4,0.0
PF15251.4,0.0
PF15252.4,0.0
PF15253.4,0.0
PF15254.4,0.0
PF15255.4,0.0
PF15256.4,0.0
PF15257.4,0.0
PF15258.4,0.0
PF15259.4,0.0
PF15260.4,0.0
PF15262.4,0.0
PF15216.4,0.0
PF15264.4,0.0
PF15265.4,0.0
PF15266.4,0.0
PF15268.4,0.0
PF15269.4,0.0
PF15270.4,0.0
PF15271.4,0.0
PF15272.4,0.0
PF15273.4,0.0
PF15274.4,0.0
PF15275.4,0.0
PF15276.4,0.0
PF15277.4,0.0
PF15247.4,0.0
PF15246.4,0.0
PF15245.4,0.0
PF15244.4,0.0
PF15217.4,0.0
PF15218.4,0.0
PF15219.4,0.0
PF15220.4,0.0
PF15221.4,0.0
PF15222.4,0.0
PF15223.4,0.0
PF15224.4,0.0
PF15225.4,0.0
PF15226.4,0.0
PF15227.4,0.0
PF15228.4,0.0
PF15229.4,0.0
PF15230.4,0.0
PF15231.4,0.0
PF15232.4,0.0
PF15233.4,0.0
PF15234.4,0.0
PF15235.4,0.0
PF15236.4,0.0
PF15237.4,0.0
PF15238.4,0.0
PF15239.4,0.0
PF15240.4,0.0
PF15241.4,0.0
PF15242.4,0.0
PF15243.4,0.0
PF15410.4,0.0
PF15411.4,0.0
PF15412.4,0.0
PF15588.4,0.0
PF15575.4,0.0
PF15576.4,0.0
PF15577.4,0.0
PF15578.4,0.0
PF15579.4,0.0
PF15580.4,0.0
PF15581.4,0.0
PF15582.4,0.0
PF15583.4,0.0
PF15584.4,0.0
PF15585.4,0.0
PF15586.4,0.0
PF15587.4,0.0
PF15589.4,0.0
PF15573.4,0.0
PF15590.4,0.0
PF15591.4,0.0
PF15592.4,0.0
PF15593.4,0.0
PF15594.4,0.0
PF15595.4,0.0
PF15596.4,0.0
PF15597.4,0.0
PF15598.4,0.0
PF15599.4,0.0
PF15600.4,0.0
PF15601.4,0.0
PF15602.4,0.0
PF15574.4,0.0
PF15572.4,0.0
PF15541.4,0.0
PF15556.4,0.0
PF15543.4,0.0
PF15544.4,0.0
PF15545.4,0.0
PF15546.4,0.0
PF15547.4,0.0
PF15548.4,0.0
PF15549.4,0.0
PF15550.4,0.0
PF15551.4,0.0
PF15552.4,0.0
PF15553.4,0.0
PF15554.4,0.0
PF15555.4,0.0
PF15557.4,0.0
PF15571.4,0.0
PF15558.4,0.0
PF15559.4,0.0
PF15560.4,0.0
PF15561.4,0.0
PF15562.4,0.0
PF15563.4,0.0
PF15564.4,0.0
PF15565.4,0.0
PF15566.4,0.0
PF15567.4,0.0
PF15568.4,0.0
PF15569.4,0.0
PF15570.4,0.0
PF15603.4,0.0
PF15604.4,0.0
PF15605.4,0.0
PF15653.4,0.0
PF15640.4,0.0
PF15641.4,0.0
PF15642.4,0.0
PF15643.4,0.0
PF15644.4,0.0
PF15645.4,0.0
PF15646.4,0.0
PF15647.4,0.0
PF15648.4,0.0
PF15649.4,0.0
PF15650.4,0.0
PF15651.4,0.0
PF15652.4,0.0
PF15654.4,0.0
PF15606.4,0.0
PF15655.4,0.0
PF15656.4,0.0
PF15657.4,0.0
PF15658.4,0.0
PF15659.4,0.0
PF15660.4,0.0
PF15661.3,0.0
PF15662.3,0.0
PF15663.3,0.0
PF15664.3,0.0
PF15665.3,0.0
PF15666.3,0.0
PF15667.3,0.0
PF15639.4,0.0
PF15638.4,0.0
PF15637.4,0.0
PF15636.4,0.0
PF15607.4,0.0
PF15608.4,0.0
PF15609.4,0.0
PF15610.4,0.0
PF15611.4,0.0
PF15612.4,0.0
PF15613.4,0.0
PF15615.4,0.0
PF15616.4,0.0
PF15617.4,0.0
PF15619.4,0.0
PF15620.4,0.0
PF15621.4,0.0
PF15622.4,0.0
PF15623.4,0.0
PF15624.4,0.0
PF15625.4,0.0
PF15626.4,0.0
PF15627.4,0.0
PF15628.4,0.0
PF15629.4,0.0
PF15630.4,0.0
PF15631.4,0.0
PF15632.4,0.0
PF15633.4,0.0
PF15634.4,0.0
PF15635.4,0.0
PF15542.4,0.0
PF15540.4,0.0
PF15413.4,0.0
PF15461.4,0.0
PF15448.4,0.0
PF15449.4,0.0
PF15450.4,0.0
PF15451.4,0.0
PF15452.4,0.0
PF15453.4,0.0
PF15454.4,0.0
PF15455.4,0.0
PF15456.4,0.0
PF15457.4,0.0
PF15458.4,0.0
PF15459.4,0.0
PF15460.4,0.0
PF15462.4,0.0
PF15446.4,0.0
PF15463.4,0.0
PF15464.4,0.0
PF15465.4,0.0
PF15466.4,0.0
PF15467.4,0.0
PF15468.4,0.0
PF15469.4,0.0
PF15470.4,0.0
PF15471.4,0.0
PF15472.4,0.0
PF15473.4,0.0
PF15474.4,0.0
PF15475.4,0.0
PF15447.4,0.0
PF15445.4,0.0
PF15539.4,0.0
PF15429.4,0.0
PF15414.4,0.0
PF15415.4,0.0
PF15416.4,0.0
PF15417.4,0.0
PF15418.4,0.0
PF15419.4,0.0
PF15420.4,0.0
PF15421.4,0.0
PF15423.4,0.0
PF15424.4,0.0
PF15425.4,0.0
PF15427.4,0.0
PF15428.4,0.0
PF15430.4,0.0
PF15444.4,0.0
PF15431.4,0.0
PF15432.4,0.0
PF15433.4,0.0
PF15434.4,0.0
PF15435.4,0.0
PF15436.4,0.0
PF15437.4,0.0
PF15438.4,0.0
PF15439.4,0.0
PF15440.4,0.0
PF15441.4,0.0
PF15442.4,0.0
PF15443.4,0.0
PF15476.4,0.0
PF15477.4,0.0
PF15478.4,0.0
PF15524.4,0.0
PF15511.4,0.0
PF15512.4,0.0
PF15513.4,0.0
PF15514.4,0.0
PF15515.4,0.0
PF15516.4,0.0
PF15517.4,0.0
PF15518.4,0.0
PF15519.4,0.0
PF15520.4,0.0
PF15521.4,0.0
PF15522.4,0.0
PF15523.4,0.0
PF15525.4,0.0
PF15479.4,0.0
PF15526.4,0.0
PF15527.4,0.0
PF15528.4,0.0
PF15529.4,0.0
PF15530.4,0.0
PF15531.4,0.0
PF15532.4,0.0
PF15533.4,0.0
PF15534.4,0.0
PF15535.4,0.0
PF15536.4,0.0
PF15537.4,0.0
PF15538.4,0.0
PF15510.4,0.0
PF15509.4,0.0
PF15508.4,0.0
PF15507.4,0.0
PF15480.4,0.0
PF15481.4,0.0
PF15482.4,0.0
PF15483.4,0.0
PF15484.4,0.0
PF15485.4,0.0
PF15486.4,0.0
PF15487.4,0.0
PF15488.4,0.0
PF15489.4,0.0
PF15490.4,0.0
PF15491.4,0.0
PF15492.4,0.0
PF15493.4,0.0
PF15494.4,0.0
PF15495.4,0.0
PF15496.4,0.0
PF15497.4,0.0
PF15498.4,0.0
PF15499.4,0.0
PF15500.4,0.0
PF15501.4,0.0
PF15502.4,0.0
PF15503.4,0.0
PF15504.4,0.0
PF15505.4,0.0
PF15506.4,0.0
PF16189.3,0.0
PF16191.3,0.0
PF15148.4,0.0
PF16890.3,0.0
PF16877.3,0.0
PF16878.3,0.0
PF16879.3,0.0
PF16880.3,0.0
PF16881.3,0.0
PF16882.3,0.0
PF16883.3,0.0
PF16884.3,0.0
PF16885.3,0.0
PF16886.3,0.0
PF16887.3,0.0
PF16888.3,0.0
PF16889.3,0.0
PF16891.3,0.0
PF16875.3,0.0
PF16892.3,0.0
PF16893.3,0.0
PF16894.3,0.0
PF16895.3,0.0
PF16896.3,0.0
PF16897.3,0.0
PF16898.3,0.0
PF16899.3,0.0
PF16900.3,0.0
PF16901.3,0.0
PF16902.3,0.0
PF16903.3,0.0
PF16904.3,0.0
PF16876.3,0.0
PF16874.3,0.0
PF16906.3,0.0
PF16858.3,0.0
PF16845.3,0.0
PF16846.3,0.0
PF16847.3,0.0
PF16848.3,0.0
PF16849.3,0.0
PF16850.3,0.0
PF16851.3,0.0
PF16852.3,0.0
PF16853.3,0.0
PF16854.3,0.0
PF16855.3,0.0
PF16856.3,0.0
PF16857.3,0.0
PF16859.3,0.0
PF16873.3,0.0
PF16860.3,0.0
PF16861.3,0.0
PF16862.3,0.0
PF16863.3,0.0
PF16864.3,0.0
PF16865.3,0.0
PF16866.3,0.0
PF16867.3,0.0
PF16868.3,0.0
PF16869.3,0.0
PF16870.3,0.0
PF16871.3,0.0
PF16872.3,0.0
PF16905.3,0.0
PF16907.3,0.0
PF16716.3,0.0
PF16954.3,0.0
PF16941.3,0.0
PF16942.3,0.0
PF16943.3,0.0
PF16944.3,0.0
PF16945.3,0.0
PF16946.3,0.0
PF16947.3,0.0
PF16948.3,0.0
PF16949.3,0.0
PF16950.3,0.0
PF16951.3,0.0
PF16952.3,0.0
PF16953.3,0.0
PF16955.3,0.0
PF16939.3,0.0
PF16956.3,0.0
PF16957.3,0.0
PF16958.3,0.0
PF16959.3,0.0
PF16960.3,0.0
PF16961.3,0.0
PF16962.3,0.0
PF16963.3,0.0
PF16964.3,0.0
PF16965.3,0.0
PF16966.3,0.0
PF16967.3,0.0
PF16968.3,0.0
PF16940.3,0.0
PF16938.3,0.0
PF16908.3,0.0
PF16922.3,0.0
PF16909.3,0.0
PF16910.3,0.0
PF16911.3,0.0
PF16912.3,0.0
PF16913.3,0.0
PF16914.3,0.0
PF16915.3,0.0
PF16916.3,0.0
PF16917.3,0.0
PF16918.3,0.0
PF16919.3,0.0
PF16920.3,0.0
PF16921.3,0.0
PF16923.3,0.0
PF16937.3,0.0
PF16924.3,0.0
PF16925.3,0.0
PF16926.3,0.0
PF16927.3,0.0
PF16928.3,0.0
PF16929.3,0.0
PF16930.3,0.0
PF16931.3,0.0
PF16932.3,0.0
PF16933.3,0.0
PF16934.3,0.0
PF16935.3,0.0
PF16936.3,0.0
PF16844.3,0.0
PF16843.3,0.0
PF16842.3,0.0
PF16763.3,0.0
PF16750.3,0.0
PF16751.3,0.0
PF16752.3,0.0
PF16753.3,0.0
PF16754.3,0.0
PF16755.3,0.0
PF16756.3,0.0
PF16757.3,0.0
PF16758.3,0.0
PF16759.3,0.0
PF16760.3,0.0
PF16761.3,0.0
PF16762.3,0.0
PF16764.3,0.0
PF16748.3,0.0
PF16765.3,0.0
PF16766.3,0.0
PF16767.3,0.0
PF16768.3,0.0
PF16769.3,0.0
PF16770.3,0.0
PF16771.3,0.0
PF16772.3,0.0
PF16773.3,0.0
PF16774.3,0.0
PF16775.3,0.0
PF16776.3,0.0
PF16777.3,0.0
PF16749.3,0.0
PF16747.3,0.0
PF16841.3,0.0
PF16731.3,0.0
PF16718.3,0.0
PF16719.3,0.0
PF16720.3,0.0
PF16721.3,0.0
PF16722.3,0.0
PF16723.3,0.0
PF16724.3,0.0
PF16725.3,0.0
PF16726.3,0.0
PF16727.3,0.0
PF16728.3,0.0
PF16729.3,0.0
PF16730.3,0.0
PF16732.3,0.0
PF16746.3,0.0
PF16733.3,0.0
PF16734.3,0.0
PF16735.3,0.0
PF16736.3,0.0
PF16737.3,0.0
PF16738.3,0.0
PF16739.3,0.0
PF16740.3,0.0
PF16741.3,0.0
PF16742.3,0.0
PF16743.3,0.0
PF16744.3,0.0
PF16745.3,0.0
PF16778.3,0.0
PF16779.3,0.0
PF16780.3,0.0
PF16826.3,0.0
PF16813.3,0.0
PF16814.3,0.0
PF16815.3,0.0
PF16816.3,0.0
PF16817.3,0.0
PF16818.3,0.0
PF16819.3,0.0
PF16820.3,0.0
PF16821.3,0.0
PF16822.3,0.0
PF16823.3,0.0
PF16824.3,0.0
PF16825.3,0.0
PF16827.3,0.0
PF16781.3,0.0
PF16828.3,0.0
PF16829.3,0.0
PF16830.3,0.0
PF16831.3,0.0
PF16832.3,0.0
PF16833.3,0.0
PF16834.3,0.0
PF16835.3,0.0
PF16836.3,0.0
PF16837.3,0.0
PF16838.3,0.0
PF16839.3,0.0
PF16840.3,0.0
PF16812.3,0.0
PF16811.3,0.0
PF16810.3,0.0
PF16809.3,0.0
PF16782.3,0.0
PF16783.3,0.0
PF16784.3,0.0
PF16785.3,0.0
PF16786.3,0.0
PF16787.3,0.0
PF16788.3,0.0
PF16789.3,0.0
PF16790.3,0.0
PF16791.3,0.0
PF16792.3,0.0
PF16793.3,0.0
PF16794.3,0.0
PF16795.3,0.0
PF16796.3,0.0
PF16797.3,0.0
PF16798.3,0.0
PF16799.3,0.0
PF16800.3,0.0
PF16801.3,0.0
PF16802.3,0.0
PF16803.3,0.0
PF16804.3,0.0
PF16805.3,0.0
PF16806.3,0.0
PF16807.3,0.0
PF16808.3,0.0
PF16969.3,0.0
PF16970.3,0.0
PF16971.3,0.0
PF17146.2,0.0
PF17132.2,0.0
PF17133.2,0.0
PF17134.2,0.0
PF17135.2,0.0
PF17136.2,0.0
PF17137.2,0.0
PF17138.2,0.0
PF17139.2,0.0
PF17140.2,0.0
PF17141.2,0.0
PF17142.2,0.0
PF17144.2,0.0
PF17145.2,0.0
PF17147.2,0.0
PF17130.2,0.0
PF17148.2,0.0
PF17149.2,0.0
PF17150.2,0.0
PF17151.2,0.0
PF17152.2,0.0
PF17153.2,0.0
PF17154.2,0.0
PF17155.2,0.0
PF17156.2,0.0
PF17157.2,0.0
PF17159.2,0.0
PF17160.2,0.0
PF17161.2,0.0
PF17131.2,0.0
PF17129.2,0.0
PF17098.3,0.0
PF17113.3,0.0
PF17100.3,0.0
PF17101.3,0.0
PF17102.3,0.0
PF17103.3,0.0
PF17104.3,0.0
PF17105.3,0.0
PF17106.3,0.0
PF17107.3,0.0
PF17108.3,0.0
PF17109.3,0.0
PF17110.3,0.0
PF17111.3,0.0
PF17112.3,0.0
PF17114.3,0.0
PF17128.2,0.0
PF17115.3,0.0
PF17116.3,0.0
PF17117.3,0.0
PF17118.3,0.0
PF17119.3,0.0
PF17120.3,0.0
PF17121.3,0.0
PF17122.3,0.0
PF17123.3,0.0
PF17124.3,0.0
PF17125.3,0.0
PF17126.3,0.0
PF17127.2,0.0
PF17162.2,0.0
PF17163.2,0.0
PF17164.2,0.0
PF17210.1,0.0
PF17197.2,0.0
PF17198.2,0.0
PF17199.2,0.0
PF17200.2,0.0
PF17201.2,0.0
PF17202.2,0.0
PF17203.2,0.0
PF17204.1,0.0
PF17205.1,0.0
PF17206.1,0.0
PF17207.1,0.0
PF17208.1,0.0
PF17209.1,0.0
PF17211.1,0.0
PF17165.2,0.0
PF17212.1,0.0
PF17213.1,0.0
PF17214.1,0.0
PF17215.1,0.0
PF17216.1,0.0
PF17217.1,0.0
PF17218.1,0.0
PF17219.1,0.0
PF17220.1,0.0
PF17221.1,0.0
PF17222.1,0.0
PF17223.1,0.0
PF17224.1,0.0
PF17196.2,0.0
PF17195.2,0.0
PF17194.2,0.0
PF17193.2,0.0
PF17166.2,0.0
PF17167.2,0.0
PF17168.2,0.0
PF17169.2,0.0
PF17170.2,0.0
PF17171.2,0.0
PF17172.2,0.0
PF17173.2,0.0
PF17174.2,0.0
PF17175.2,0.0
PF17176.2,0.0
PF17177.2,0.0
PF17178.2,0.0
PF17179.2,0.0
PF17180.2,0.0
PF17181.2,0.0
PF17182.2,0.0
PF17183.2,0.0
PF17184.2,0.0
PF17185.2,0.0
PF17186.2,0.0
PF17187.2,0.0
PF17188.2,0.0
PF17189.2,0.0
PF17190.2,0.0
PF17191.2,0.0
PF17192.2,0.0
PF17099.3,0.0
PF17097.3,0.0
PF16972.3,0.0
PF17018.3,0.0
PF17005.3,0.0
PF17006.3,0.0
PF17007.3,0.0
PF17008.3,0.0
PF17009.3,0.0
PF17010.3,0.0
PF17011.3,0.0
PF17012.3,0.0
PF17013.3,0.0
PF17014.3,0.0
PF17015.3,0.0
PF17016.3,0.0
PF17017.3,0.0
PF17019.3,0.0
PF17003.3,0.0
PF17020.3,0.0
PF17021.3,0.0
PF17022.3,0.0
PF17023.3,0.0
PF17024.3,0.0
PF17025.3,0.0
PF17026.3,0.0
PF17027.3,0.0
PF17028.3,0.0
PF17029.3,0.0
PF17030.3,0.0
PF17031.3,0.0
PF17032.3,0.0
PF17004.3,0.0
PF17002.3,0.0
PF17096.3,0.0
PF16986.3,0.0
PF16973.3,0.0
PF16974.3,0.0
PF16975.3,0.0
PF16976.3,0.0
PF16977.3,0.0
PF16978.3,0.0
PF16979.3,0.0
PF16980.3,0.0
PF16981.3,0.0
PF16982.3,0.0
PF16983.3,0.0
PF16984.3,0.0
PF16985.3,0.0
PF16987.3,0.0
PF17001.3,0.0
PF16988.3,0.0
PF16989.3,0.0
PF16990.3,0.0
PF16991.3,0.0
PF16992.3,0.0
PF16993.3,0.0
PF16994.3,0.0
PF16995.3,0.0
PF16996.3,0.0
PF16997.3,0.0
PF16998.3,0.0
PF16999.3,0.0
PF17000.3,0.0
PF17033.3,0.0
PF17034.3,0.0
PF17035.3,0.0
PF17081.3,0.0
PF17068.3,0.0
PF17069.3,0.0
PF17070.3,0.0
PF17071.3,0.0
PF17072.3,0.0
PF17073.3,0.0
PF17074.3,0.0
PF17075.3,0.0
PF17076.3,0.0
PF17077.3,0.0
PF17078.3,0.0
PF17079.3,0.0
PF17080.3,0.0
PF17082.3,0.0
PF17036.3,0.0
PF17083.3,0.0
PF17084.3,0.0
PF17085.3,0.0
PF17086.3,0.0
PF17087.3,0.0
PF17088.3,0.0
PF17089.3,0.0
PF17090.3,0.0
PF17091.3,0.0
PF17092.3,0.0
PF17093.3,0.0
PF17094.3,0.0
PF17095.3,0.0
PF17067.3,0.0
PF17066.3,0.0
PF17065.3,0.0
PF17064.3,0.0
PF17037.3,0.0
PF17038.3,0.0
PF17039.3,0.0
PF17040.3,0.0
PF17041.3,0.0
PF17042.3,0.0
PF17043.3,0.0
PF17044.3,0.0
PF17045.3,0.0
PF17046.3,0.0
PF17047.3,0.0
PF17048.3,0.0
PF17049.3,0.0
PF17050.3,0.0
PF17051.3,0.0
PF17052.3,0.0
PF17053.3,0.0
PF17054.3,0.0
PF17055.3,0.0
PF17056.3,0.0
PF17057.3,0.0
PF17058.3,0.0
PF17059.3,0.0
PF17060.3,0.0
PF17061.3,0.0
PF17062.3,0.0
PF17063.3,0.0
PF16717.3,0.0
PF16715.3,0.0
PF16192.3,0.0
PF16373.3,0.0
PF16360.3,0.0
PF16361.3,0.0
PF16362.3,0.0
PF16363.3,0.0
PF16364.3,0.0
PF16365.3,0.0
PF16366.3,0.0
PF16367.3,0.0
PF16368.3,0.0
PF16369.3,0.0
PF16370.3,0.0
PF16371.3,0.0
PF16372.3,0.0
PF16374.3,0.0
PF16358.3,0.0
PF16375.3,0.0
PF16376.3,0.0
PF16377.3,0.0
PF16378.3,0.0
PF16379.3,0.0
PF16380.3,0.0
PF16381.3,0.0
PF16383.3,0.0
PF16384.3,0.0
PF16385.3,0.0
PF16386.3,0.0
PF16387.3,0.0
PF16389.3,0.0
PF16359.3,0.0
PF16357.3,0.0
PF16391.3,0.0
PF16338.3,0.0
PF16322.3,0.0
PF16323.3,0.0
PF16324.3,0.0
PF16325.3,0.0
PF16326.3,0.0
PF16327.3,0.0
PF16328.3,0.0
PF16329.3,0.0
PF16330.3,0.0
PF16331.3,0.0
PF16332.3,0.0
PF16334.3,0.0
PF16335.3,0.0
PF16339.3,0.0
PF16356.3,0.0
PF16341.3,0.0
PF16342.3,0.0
PF16343.3,0.0
PF16344.3,0.0
PF16346.3,0.0
PF16347.3,0.0
PF16348.3,0.0
PF16349.3,0.0
PF16350.3,0.0
PF16351.3,0.0
PF16352.3,0.0
PF16353.3,0.0
PF16355.3,0.0
PF16390.3,0.0
PF16392.3,0.0
PF16714.3,0.0
PF16440.3,0.0
PF16427.3,0.0
PF16428.3,0.0
PF16429.3,0.0
PF16430.3,0.0
PF16431.3,0.0
PF16432.3,0.0
PF16433.3,0.0
PF16434.3,0.0
PF16435.3,0.0
PF16436.3,0.0
PF16437.3,0.0
PF16438.3,0.0
PF16439.3,0.0
PF16441.3,0.0
PF16425.3,0.0
PF16442.3,0.0
PF16443.3,0.0
PF16444.3,0.0
PF16445.3,0.0
PF16446.3,0.0
PF16447.3,0.0
PF16448.3,0.0
PF16449.3,0.0
PF16450.3,0.0
PF16451.3,0.0
PF16452.3,0.0
PF16453.3,0.0
PF16454.3,0.0
PF16426.3,0.0
PF16424.3,0.0
PF16394.3,0.0
PF16408.3,0.0
PF16395.3,0.0
PF16396.3,0.0
PF16397.3,0.0
PF16398.3,0.0
PF16399.3,0.0
PF16400.3,0.0
PF16401.3,0.0
PF16402.3,0.0
PF16403.3,0.0
PF16404.3,0.0
PF16405.3,0.0
PF16406.3,0.0
PF16407.3,0.0
PF16409.3,0.0
PF16423.3,0.0
PF16410.3,0.0
PF16411.3,0.0
PF16412.3,0.0
PF16413.3,0.0
PF16414.3,0.0
PF16415.3,0.0
PF16416.3,0.0
PF16417.3,0.0
PF16418.3,0.0
PF16419.3,0.0
PF16420.3,0.0
PF16421.3,0.0
PF16422.3,0.0
PF16321.3,0.0
PF16320.3,0.0
PF16319.3,0.0
PF16239.3,0.0
PF16226.3,0.0
PF16227.3,0.0
PF16228.3,0.0
PF16229.3,0.0
PF16230.3,0.0
PF16231.3,0.0
PF16232.3,0.0
PF16233.3,0.0
PF16234.3,0.0
PF16235.3,0.0
PF16236.3,0.0
PF16237.3,0.0
PF16238.3,0.0
PF16240.3,0.0
PF16224.3,0.0
PF16241.3,0.0
PF16242.3,0.0
PF16243.3,0.0
PF16244.3,0.0
PF16245.3,0.0
PF16246.3,0.0
PF16247.3,0.0
PF16248.3,0.0
PF16249.3,0.0
PF16250.3,0.0
PF16251.3,0.0
PF16252.3,0.0
PF16253.3,0.0
PF16225.3,0.0
PF16223.3,0.0
PF16318.3,0.0
PF16207.3,0.0
PF16193.3,0.0
PF16195.3,0.0
PF16196.3,0.0
PF16197.3,0.0
PF16198.3,0.0
PF16199.3,0.0
PF16200.3,0.0
PF16201.3,0.0
PF16202.3,0.0
PF16203.3,0.0
PF16204.3,0.0
PF16205.3,0.0
PF16206.3,0.0
PF16208.3,0.0
PF16222.3,0.0
PF16209.3,0.0
PF16210.3,0.0
PF16211.3,0.0
PF16212.3,0.0
PF16213.3,0.0
PF16214.3,0.0
PF16215.3,0.0
PF16216.3,0.0
PF16217.3,0.0
PF16218.3,0.0
PF16219.3,0.0
PF16220.3,0.0
PF16221.3,0.0
PF16254.3,0.0
PF16255.3,0.0
PF16256.3,0.0
PF16303.3,0.0
PF16290.3,0.0
PF16291.3,0.0
PF16292.3,0.0
PF16293.3,0.0
PF16294.3,0.0
PF16295.3,0.0
PF16296.3,0.0
PF16297.3,0.0
PF16298.3,0.0
PF16299.3,0.0
PF16300.3,0.0
PF16301.3,0.0
PF16302.3,0.0
PF16304.3,0.0
PF16257.3,0.0
PF16305.3,0.0
PF16306.3,0.0
PF16307.3,0.0
PF16308.3,0.0
PF16309.3,0.0
PF16310.3,0.0
PF16311.3,0.0
PF16312.3,0.0
PF16313.3,0.0
PF16314.3,0.0
PF16315.3,0.0
PF16316.3,0.0
PF16317.3,0.0
PF16289.3,0.0
PF16288.3,0.0
PF16287.3,0.0
PF16286.3,0.0
PF16258.3,0.0
PF16259.3,0.0
PF16260.3,0.0
PF16261.3,0.0
PF16262.3,0.0
PF16263.3,0.0
PF16264.3,0.0
PF16265.3,0.0
PF16266.3,0.0
PF16267.3,0.0
PF16268.3,0.0
PF16269.3,0.0
PF16270.3,0.0
PF16271.3,0.0
PF16272.3,0.0
PF16273.3,0.0
PF16274.3,0.0
PF16275.3,0.0
PF16276.3,0.0
PF16277.3,0.0
PF16278.3,0.0
PF16279.3,0.0
PF16280.3,0.0
PF16282.3,0.0
PF16283.3,0.0
PF16284.3,0.0
PF16285.3,0.0
PF16455.3,0.0
PF16456.3,0.0
PF16457.3,0.0
PF16634.3,0.0
PF16621.3,0.0
PF16622.3,0.0
PF16623.3,0.0
PF16624.3,0.0
PF16625.3,0.0
PF16626.3,0.0
PF16627.3,0.0
PF16628.3,0.0
PF16629.3,0.0
PF16630.3,0.0
PF16631.3,0.0
PF16632.3,0.0
PF16633.3,0.0
PF16635.3,0.0
PF16619.3,0.0
PF16636.3,0.0
PF16637.3,0.0
PF16638.3,0.0
PF16639.3,0.0
PF16640.3,0.0
PF16641.3,0.0
PF16642.3,0.0
PF16643.3,0.0
PF16644.3,0.0
PF16645.3,0.0
PF16646.3,0.0
PF16647.3,0.0
PF16648.3,0.0
PF16620.3,0.0
PF16618.3,0.0
PF16585.3,0.0
PF16600.3,0.0
PF16587.3,0.0
PF16588.3,0.0
PF16589.3,0.0
PF16590.3,0.0
PF16591.3,0.0
PF16592.3,0.0
PF16593.3,0.0
PF16594.3,0.0
PF16595.3,0.0
PF16596.3,0.0
PF16597.3,0.0
PF16598.3,0.0
PF16599.3,0.0
PF16601.3,0.0
PF16617.3,0.0
PF16602.3,0.0
PF16605.3,0.0
PF16606.3,0.0
PF16607.3,0.0
PF16608.3,0.0
PF16609.3,0.0
PF16610.3,0.0
PF16611.3,0.0
PF16612.3,0.0
PF16613.3,0.0
PF16614.3,0.0
PF16615.3,0.0
PF16616.3,0.0
PF16649.3,0.0
PF16650.3,0.0
PF16652.3,0.0
PF16699.3,0.0
PF16686.3,0.0
PF16687.3,0.0
PF16688.3,0.0
PF16689.3,0.0
PF16690.3,0.0
PF16691.3,0.0
PF16692.3,0.0
PF16693.3,0.0
PF16694.3,0.0
PF16695.3,0.0
PF16696.3,0.0
PF16697.3,0.0
PF16698.3,0.0
PF16700.3,0.0
PF16653.3,0.0
PF16701.3,0.0
PF16702.3,0.0
PF16703.3,0.0
PF16704.3,0.0
PF16705.3,0.0
PF16706.3,0.0
PF16707.3,0.0
PF16708.3,0.0
PF16709.3,0.0
PF16710.3,0.0
PF16711.3,0.0
PF16712.3,0.0
PF16713.3,0.0
PF16685.3,0.0
PF16684.3,0.0
PF16683.3,0.0
PF16682.3,0.0
PF16654.3,0.0
PF16655.3,0.0
PF16656.3,0.0
PF16657.3,0.0
PF16658.3,0.0
PF16660.3,0.0
PF16661.3,0.0
PF16662.3,0.0
PF16663.3,0.0
PF16664.3,0.0
PF16665.3,0.0
PF16666.3,0.0
PF16667.3,0.0
PF16668.3,0.0
PF16669.3,0.0
PF16670.3,0.0
PF16671.3,0.0
PF16672.3,0.0
PF16673.3,0.0
PF16674.3,0.0
PF16675.3,0.0
PF16676.3,0.0
PF16677.3,0.0
PF16678.3,0.0
PF16679.3,0.0
PF16680.3,0.0
PF16681.3,0.0
PF16586.3,0.0
PF16584.3,0.0
PF16458.3,0.0
PF16504.3,0.0
PF16491.3,0.0
PF16492.3,0.0
PF16493.3,0.0
PF16494.3,0.0
PF16495.3,0.0
PF16496.3,0.0
PF16497.3,0.0
PF16498.3,0.0
PF16499.3,0.0
PF16500.3,0.0
PF16501.3,0.0
PF16502.3,0.0
PF16503.3,0.0
PF16505.3,0.0
PF16489.3,0.0
PF16506.3,0.0
PF16507.3,0.0
PF16508.3,0.0
PF16509.3,0.0
PF16510.3,0.0
PF16511.3,0.0
PF16512.3,0.0
PF16514.3,0.0
PF16515.3,0.0
PF16516.3,0.0
PF16517.3,0.0
PF16518.3,0.0
PF16519.3,0.0
PF16490.3,0.0
PF16488.3,0.0
PF16583.3,0.0
PF16472.3,0.0
PF16459.3,0.0
PF16460.3,0.0
PF16461.3,0.0
PF16462.3,0.0
PF16463.3,0.0
PF16464.3,0.0
PF16465.3,0.0
PF16466.3,0.0
PF16467.3,0.0
PF16468.3,0.0
PF16469.3,0.0
PF16470.3,0.0
PF16471.3,0.0
PF16473.3,0.0
PF16487.3,0.0
PF16474.3,0.0
